Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
105,1511281053727,21/11/2017 16:17:33,,1511281203831,-5,21/11/2017 11:20:03,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,47,2,Screen 2,Zone4,response_keyboard_single,4600.084999999963,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_2_tChange_4370.wav,,,,,,,,,1
106,1511281055095,21/11/2017 16:17:35,,1511281205172,-5,21/11/2017 11:20:05,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,48,1,Screen 1,fixation,fixation,1066.5685777760227,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
107,1511281058598,21/11/2017 16:17:38,,1511281208696,-5,21/11/2017 11:20:08,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,48,2,Screen 2,Zone4,response_keyboard_single,3490.8499999999767,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
108,1511281059960,21/11/2017 16:17:39,,1511281210053,-5,21/11/2017 11:20:10,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,49,1,Screen 1,fixation,fixation,1066.2725920716184,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
109,1511281064363,21/11/2017 16:17:44,,1511281214456,-5,21/11/2017 11:20:14,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,49,2,Screen 2,Zone4,response_keyboard_single,4384.475000000035,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
110,1511281065738,21/11/2017 16:17:45,,1511281215817,-5,21/11/2017 11:20:15,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,50,1,Screen 1,fixation,fixation,1066.3151549543836,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
111,1511281069448,21/11/2017 16:17:49,,1511281219551,-5,21/11/2017 11:20:19,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,50,2,Screen 2,Zone4,response_keyboard_single,3713.9349999999977,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
112,1511281070838,21/11/2017 16:17:50,,1511281220916,-5,21/11/2017 11:20:20,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,51,1,Screen 1,fixation,fixation,1066.2161921090446,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
113,1511281075004,21/11/2017 16:17:55,,1511281225031,-5,21/11/2017 11:20:25,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,51,2,Screen 2,Zone4,response_keyboard_single,4094.6749999999884,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
114,1511281076304,21/11/2017 16:17:56,,1511281226381,-5,21/11/2017 11:20:26,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,52,1,Screen 1,fixation,fixation,1066.2728531713365,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
115,1511281080855,21/11/2017 16:18:00,,1511281230966,-5,21/11/2017 11:20:30,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,52,2,Screen 2,Zone4,response_keyboard_single,4564.299999999988,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
116,1511281082246,21/11/2017 16:18:02,,1511281232328,-5,21/11/2017 11:20:32,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,53,1,Screen 1,fixation,fixation,1066.302816255251,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
117,1511281085915,21/11/2017 16:18:05,,1511281236015,-5,21/11/2017 11:20:36,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,53,2,Screen 2,Zone4,response_keyboard_single,3664.320000000007,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
118,1511281087265,21/11/2017 16:18:07,,1511281237360,-5,21/11/2017 11:20:37,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,54,1,Screen 1,fixation,fixation,1049.6665762124467,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
119,1511281090922,21/11/2017 16:18:10,,1511281241015,-5,21/11/2017 11:20:41,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,54,2,Screen 2,Zone4,response_keyboard_single,3639.3700000000536,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
120,1511281092285,21/11/2017 16:18:12,,1511281242375,-5,21/11/2017 11:20:42,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,55,1,Screen 1,fixation,fixation,1066.8459085819195,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
121,1511281097528,21/11/2017 16:18:17,,1511281247630,-5,21/11/2017 11:20:47,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,55,2,Screen 2,Zone4,response_keyboard_single,5232.514999999956,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
122,1511281098895,21/11/2017 16:18:18,,1511281248989,-5,21/11/2017 11:20:48,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,56,1,Screen 1,fixation,fixation,1066.3017051474308,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
123,1511281105361,21/11/2017 16:18:25,,1511281255478,-5,21/11/2017 11:20:55,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,56,2,Screen 2,Zone2,gonogo_audio,6481.036819291825,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
124,1511281106753,21/11/2017 16:18:26,,1511281256836,-5,21/11/2017 11:20:56,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,57,1,Screen 1,fixation,fixation,1066.1757792998105,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
125,1511281110778,21/11/2017 16:18:30,,1511281260886,-5,21/11/2017 11:21:00,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,57,2,Screen 2,Zone4,response_keyboard_single,4028.515000000014,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
126,1511281112230,21/11/2017 16:18:32,,1511281262234,-5,21/11/2017 11:21:02,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,58,1,Screen 1,fixation,fixation,1066.643549326749,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
127,1511281117474,21/11/2017 16:18:37,,1511281267585,-5,21/11/2017 11:21:07,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,58,2,Screen 2,Zone2,gonogo_audio,5348.23876501323,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
128,1511281118854,21/11/2017 16:18:38,,1511281268949,-5,21/11/2017 11:21:08,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,59,1,Screen 1,fixation,fixation,1066.297181329981,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
129,1511281123423,21/11/2017 16:18:43,,1511281273533,-5,21/11/2017 11:21:13,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,59,2,Screen 2,Zone4,response_keyboard_single,4565.089999999967,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
130,1511281124810,21/11/2017 16:18:44,,1511281274897,-5,21/11/2017 11:21:14,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,60,1,Screen 1,fixation,fixation,1066.288920314808,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
131,1511281128591,21/11/2017 16:18:48,,1511281278692,-5,21/11/2017 11:21:18,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,60,2,Screen 2,Zone4,response_keyboard_single,3775.8099999999977,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
132,1511281129960,21/11/2017 16:18:49,,1511281280045,-5,21/11/2017 11:21:20,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,61,1,Screen 1,fixation,fixation,1066.2673643413,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
133,1511281134807,21/11/2017 16:18:54,,1511281284916,-5,21/11/2017 11:21:24,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,61,2,Screen 2,Zone4,response_keyboard_single,4847.724999999977,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
134,1511281136183,21/11/2017 16:18:56,,1511281286276,-5,21/11/2017 11:21:26,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,62,1,Screen 1,fixation,fixation,1066.176286406815,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
135,1511281139881,21/11/2017 16:18:59,,1511281289980,-5,21/11/2017 11:21:29,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,62,2,Screen 2,Zone4,response_keyboard_single,3683.6749999999884,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
136,1511281141237,21/11/2017 16:19:01,,1511281291324,-5,21/11/2017 11:21:31,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,63,1,Screen 1,fixation,fixation,1049.6706686870311,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
137,1511281146870,21/11/2017 16:19:06,,1511281296984,-5,21/11/2017 11:21:36,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,63,2,Screen 2,Zone2,gonogo_audio,5647.8145464260015,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
138,1511281148247,21/11/2017 16:19:08,,1511281298338,-5,21/11/2017 11:21:38,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,64,1,Screen 1,fixation,fixation,1066.3240887920838,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
139,1511281152577,21/11/2017 16:19:12,,1511281302693,-5,21/11/2017 11:21:42,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,64,2,Screen 2,Zone4,response_keyboard_single,4336.005000000005,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
140,1511281153965,21/11/2017 16:19:13,,1511281304053,-5,21/11/2017 11:21:44,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,65,1,Screen 1,fixation,fixation,1066.2451424879837,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
141,1511281159829,21/11/2017 16:19:19,,1511281309944,-5,21/11/2017 11:21:49,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,65,2,Screen 2,Zone2,gonogo_audio,5881.336993157049,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
142,1511281161198,21/11/2017 16:19:21,,1511281311284,-5,21/11/2017 11:21:51,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,66,1,Screen 1,fixation,fixation,1049.651748764678,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_2_tChange_3372.wav,,,,,,,,,1
143,1511281165310,21/11/2017 16:19:25,,1511281315419,-5,21/11/2017 11:21:55,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,66,2,Screen 2,Zone4,response_keyboard_single,4108.324999999953,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_2_tChange_3372.wav,,,,,,,,,1
144,1511281166690,21/11/2017 16:19:26,,1511281316782,-5,21/11/2017 11:21:56,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,67,1,Screen 1,fixation,fixation,1066.255323265621,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_3_tChange_3691.wav,,,,,,,,,1
145,1511281170677,21/11/2017 16:19:30,,1511281320778,-5,21/11/2017 11:22:00,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,67,2,Screen 2,Zone4,response_keyboard_single,3976.7350000000442,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_3_tChange_3691.wav,,,,,,,,,1
146,1511281172093,21/11/2017 16:19:32,,1511281322179,-5,21/11/2017 11:22:02,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,68,1,Screen 1,fixation,fixation,1032.9890609766007,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_4_tChange_4756.wav,,,,,,,,,1
147,1511281177112,21/11/2017 16:19:37,,1511281327194,-5,21/11/2017 11:22:07,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,68,2,Screen 2,Zone4,response_keyboard_single,4995.65499999997,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_4_tChange_4756.wav,,,,,,,,,1
148,1511281178455,21/11/2017 16:19:38,,1511281328544,-5,21/11/2017 11:22:08,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,69,1,Screen 1,fixation,fixation,1066.2631034346996,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_5_tChange_4752.wav,,,,,,,,,1
149,1511281183377,21/11/2017 16:19:43,,1511281333490,-5,21/11/2017 11:22:13,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,69,2,Screen 2,Zone4,response_keyboard_single,4926.950000000012,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_5_tChange_4752.wav,,,,,,,,,1
150,1511281184745,21/11/2017 16:19:44,,1511281334825,-5,21/11/2017 11:22:14,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,70,1,Screen 1,fixation,fixation,1049.6036273246282,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_4_tChange_3793.wav,,,,,,,,,1
151,1511281188888,21/11/2017 16:19:48,,1511281339002,-5,21/11/2017 11:22:19,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,70,2,Screen 2,Zone4,response_keyboard_single,4156.744999999995,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_4_tChange_3793.wav,,,,,,,,,1
152,1511281190264,21/11/2017 16:19:50,,1511281340357,-5,21/11/2017 11:22:20,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,71,1,Screen 1,fixation,fixation,1066.5677977970918,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_3_tChange_3000.wav,,,,,,,,,0
153,1511281195305,21/11/2017 16:19:55,,1511281345413,-5,21/11/2017 11:22:25,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,71,2,Screen 2,Zone2,gonogo_audio,5048.316521124914,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_3_tChange_3000.wav,,,,,,,,,0
154,1511281196691,21/11/2017 16:19:56,,1511281346771,-5,21/11/2017 11:22:26,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,72,1,Screen 1,fixation,fixation,1066.3323661072063,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_2_tChange_4370.wav,,,,,,,,,1
155,1511281201405,21/11/2017 16:20:01,,1511281351505,-5,21/11/2017 11:22:31,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,72,2,Screen 2,Zone4,response_keyboard_single,4715.005000000005,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_2_tChange_4370.wav,,,,,,,,,1
156,1511281202774,21/11/2017 16:20:02,,1511281352869,-5,21/11/2017 11:22:32,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,73,1,Screen 1,fixation,fixation,1066.1865474763326,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
157,1511281206396,21/11/2017 16:20:06,,1511281356497,-5,21/11/2017 11:22:36,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,73,2,Screen 2,Zone4,response_keyboard_single,3608.750000000058,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
158,1511281207745,21/11/2017 16:20:07,,1511281357833,-5,21/11/2017 11:22:37,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,74,1,Screen 1,fixation,fixation,1049.6441741549643,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
159,1511281212138,21/11/2017 16:20:12,,1511281362232,-5,21/11/2017 11:22:42,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,74,2,Screen 2,Zone4,response_keyboard_single,4379.824999999953,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
160,1511281213479,21/11/2017 16:20:13,,1511281363582,-5,21/11/2017 11:22:43,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,75,1,Screen 1,fixation,fixation,1066.5380526486551,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
161,1511281217581,21/11/2017 16:20:17,,1511281367696,-5,21/11/2017 11:22:47,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,75,2,Screen 2,Zone4,response_keyboard_single,4095.304999999935,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
162,1511281218949,21/11/2017 16:20:18,,1511281369047,-5,21/11/2017 11:22:49,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,76,1,Screen 1,fixation,fixation,1066.4342698714463,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
163,1511281223104,21/11/2017 16:20:23,,1511281373210,-5,21/11/2017 11:22:53,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,76,2,Screen 2,Zone4,response_keyboard_single,4142.349999999977,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
164,1511281224463,21/11/2017 16:20:24,,1511281374561,-5,21/11/2017 11:22:54,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,77,1,Screen 1,fixation,fixation,1066.1367996714544,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
165,1511281229127,21/11/2017 16:20:29,,1511281379240,-5,21/11/2017 11:22:59,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,77,2,Screen 2,Zone4,response_keyboard_single,4657.195000000065,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
166,1511281230471,21/11/2017 16:20:30,,1511281380575,-5,21/11/2017 11:23:00,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,78,1,Screen 1,fixation,fixation,1049.7891059521353,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
